user_hash,created_at,action,gender,age_band,channel
U003557,2025-10-20T12:33:51Z,view,M,40s,web
U001976,2025-10-20T12:34:09Z,login,M,40s,app
U002730,2025-10-20T12:34:19Z,view,F,30s,app
U003824,2025-10-20T12:34:39Z,view,M,30s,web
U003451,2025-10-20T12:35:46Z,view,F,40s,app
U000887,2025-10-20T12:36:20Z,login,M,50s,app
U000820,2025-10-20T12:36:33Z,login,M,30s,app
U001404,2025-10-20T12:37:01Z,like,F,20s,web
U001326,2025-10-20T12:39:39Z,comment,F,30s,app
U002975,2025-10-20T12:40:22Z,login,F,50s,app
U003457,2025-10-20T12:40:52Z,view,M,50s,app
U003470,2025-10-20T12:41:46Z,purchase,M,30s,app
U003806,2025-10-20T12:41:56Z,login,M,20s,web
U000589,2025-10-20T12:42:46Z,login,F,20s,app
U002678,2025-10-20T12:44:47Z,view,M,20s,app
U003572,2025-10-20T12:45:21Z,login,M,40s,app
U002313,2025-10-20T12:45:56Z,view,F,30s,web
U000792,2025-10-20T12:47:12Z,comment,F,60s,app
U000952,2025-10-20T12:47:13Z,view,F,20s,app
U003096,2025-10-20T12:47:51Z,view,F,20s,app
U003164,2025-10-20T12:48:16Z,view,F,30s,web
U002954,2025-10-20T12:49:25Z,login,F,20s,app
U002006,2025-10-20T12:51:21Z,login,M,50s,web
U003280,2025-10-20T12:53:33Z,view,M,20s,app
U003760,2025-10-20T12:54:37Z,like,F,20s,web
U000665,2025-10-20T12:55:39Z,purchase,M,30s,app
U000739,2025-10-20T12:56:05Z,purchase,M,30s,web
U003042,2025-10-20T12:56:29Z,view,F,30s,app
U000379,2025-10-20T12:57:15Z,view,M,40s,app
U001563,2025-10-20T12:58:18Z,comment,M,30s,app
U002789,2025-10-20T12:58:39Z,view,F,20s,app
U003562,2025-10-20T12:58:46Z,login,F,20s,app
U000918,2025-10-20T12:59:54Z,view,F,30s,app
U002336,2025-10-20T13:00:14Z,view,M,20s,app
U001592,2025-10-20T13:00:42Z,login,F,20s,web
U003599,2025-10-20T13:02:43Z,view,M,20s,app
U000302,2025-10-20T13:07:51Z,view,M,40s,app
U003749,2025-10-20T13:08:09Z,view,F,10s,web
U001045,2025-10-20T13:08:21Z,login,M,30s,web
U000054,2025-10-20T13:09:25Z,view,M,20s,web
U002211,2025-10-20T13:10:10Z,login,M,20s,app
U002171,2025-10-20T13:11:34Z,comment,M,30s,app
U000047,2025-10-20T13:15:02Z,like,M,20s,app
U001459,2025-10-20T13:15:50Z,comment,M,20s,app
U002084,2025-10-20T13:17:04Z,view,F,30s,web
U003278,2025-10-20T13:18:56Z,view,M,20s,web
U003485,2025-10-20T13:19:14Z,login,F,30s,web
U001676,2025-10-20T13:20:24Z,login,F,40s,app
U000225,2025-10-20T13:20:36Z,login,F,20s,app
U003858,2025-10-20T13:21:09Z,comment,F,30s,app
U000843,2025-10-20T13:21:59Z,login,F,20s,web
U003385,2025-10-20T13:23:45Z,comment,M,30s,app
U003816,2025-10-20T13:24:31Z,login,M,30s,app
U001812,2025-10-20T13:26:16Z,comment,F,30s,app
U001159,2025-10-20T13:27:24Z,view,F,30s,web
U000026,2025-10-20T13:28:07Z,view,M,20s,web
U001468,2025-10-20T13:28:15Z,purchase,F,30s,app
U001247,2025-10-20T13:31:45Z,login,F,30s,app
U002973,2025-10-20T13:31:50Z,view,M,30s,web
U002614,2025-10-20T13:33:18Z,login,M,40s,app
U000180,2025-10-20T13:33:23Z,purchase,F,20s,web
U001809,2025-10-20T13:35:17Z,view,M,20s,web
U000360,2025-10-20T13:35:19Z,login,M,30s,web
U003131,2025-10-20T13:35:22Z,comment,F,40s,app
U000937,2025-10-20T13:35:35Z,comment,F,10s,app
U001736,2025-10-20T13:36:00Z,view,F,40s,app
U002771,2025-10-20T13:36:37Z,view,M,30s,web
U002614,2025-10-20T13:37:14Z,view,M,40s,app
U001159,2025-10-20T13:37:41Z,like,F,30s,web
U001122,2025-10-20T13:38:21Z,view,F,10s,app
U001786,2025-10-20T13:39:19Z,like,M,40s,app
U003119,2025-10-20T13:40:15Z,view,F,10s,app
U003756,2025-10-20T13:41:13Z,login,M,20s,web
U001942,2025-10-20T13:45:35Z,comment,M,40s,app
U001233,2025-10-20T13:46:45Z,purchase,F,30s,web
U002173,2025-10-20T13:48:25Z,view,M,40s,web
U000067,2025-10-20T13:49:33Z,login,F,20s,app
U002637,2025-10-20T13:50:06Z,login,M,50s,web
U000707,2025-10-20T13:51:25Z,comment,M,10s,app
U002376,2025-10-20T13:52:53Z,view,M,40s,web
U000781,2025-10-20T13:54:31Z,login,M,40s,app
U003452,2025-10-20T13:55:01Z,view,M,30s,web
U002091,2025-10-20T13:55:04Z,login,M,40s,app
U000802,2025-10-20T13:57:36Z,view,M,30s,web
U000263,2025-10-20T13:58:33Z,like,M,50s,app
U000360,2025-10-20T13:58:34Z,like,M,30s,web
U001216,2025-10-20T13:59:03Z,purchase,F,30s,web
U000393,2025-10-20T14:00:35Z,view,F,20s,app
U000882,2025-10-20T14:00:56Z,view,F,50s,web
U001952,2025-10-20T14:01:20Z,view,M,40s,app
U002614,2025-10-20T14:01:54Z,view,M,40s,app
U002003,2025-10-20T14:02:09Z,comment,F,30s,web
U001029,2025-10-20T14:03:36Z,login,F,30s,web
U000199,2025-10-20T14:03:51Z,view,F,40s,app
U003547,2025-10-20T14:05:31Z,login,M,20s,app
U002746,2025-10-20T14:06:08Z,view,F,30s,app
U003035,2025-10-20T14:10:04Z,view,M,30s,web
U003429,2025-10-20T14:10:35Z,like,F,10s,app
U003228,2025-10-20T14:11:54Z,comment,F,40s,web
U002204,2025-10-20T14:13:08Z,like,F,30s,web
U000306,2025-10-20T14:14:39Z,view,M,20s,app
U002587,2025-10-20T14:16:14Z,comment,F,30s,app
U001893,2025-10-20T14:16:56Z,like,F,10s,web
U003073,2025-10-20T14:17:25Z,like,F,30s,app
U002886,2025-10-20T14:18:30Z,view,M,20s,web
U000091,2025-10-20T14:18:34Z,purchase,M,40s,app
U000445,2025-10-20T14:19:34Z,comment,M,30s,web
U001659,2025-10-20T14:20:46Z,view,F,50s,app
U000302,2025-10-20T14:20:50Z,view,M,40s,app
U000381,2025-10-20T14:22:37Z,view,F,10s,app
U003473,2025-10-20T14:25:43Z,view,F,10s,web
U003303,2025-10-20T14:25:54Z,view,M,20s,web
U000278,2025-10-20T14:26:05Z,comment,M,30s,web
U003542,2025-10-20T14:26:27Z,view,M,30s,web
U003226,2025-10-20T14:26:28Z,login,F,40s,web
U000516,2025-10-20T14:27:40Z,login,F,30s,app
U001614,2025-10-20T14:28:30Z,view,M,20s,web
U001226,2025-10-20T14:29:46Z,login,M,20s,web
U002131,2025-10-20T14:29:47Z,comment,F,30s,app
U003157,2025-10-20T14:29:59Z,login,M,30s,app
U003280,2025-10-20T14:33:47Z,purchase,M,20s,app
U003021,2025-10-20T14:34:51Z,view,F,20s,app
U001000,2025-10-20T14:35:05Z,view,M,20s,app
U000895,2025-10-20T14:35:06Z,view,F,20s,app
U001359,2025-10-20T14:35:21Z,login,M,20s,app
U001901,2025-10-20T14:35:35Z,view,F,30s,app
U002715,2025-10-20T14:36:37Z,login,M,20s,app
U000228,2025-10-20T14:38:21Z,like,M,30s,web
U000399,2025-10-20T14:41:51Z,login,M,30s,web
U000267,2025-10-20T14:44:10Z,view,F,30s,app
U000895,2025-10-20T14:44:26Z,login,F,20s,app
U001525,2025-10-20T14:45:06Z,view,M,40s,web
U002241,2025-10-20T14:46:26Z,login,F,20s,app
U001436,2025-10-20T14:47:14Z,view,M,20s,app
U000262,2025-10-20T14:47:25Z,purchase,F,30s,app
U001081,2025-10-20T14:48:03Z,view,F,20s,web
U003693,2025-10-20T14:50:54Z,comment,M,20s,web
U001968,2025-10-20T14:51:28Z,like,M,20s,app
U003961,2025-10-20T14:51:52Z,view,F,30s,app
U001184,2025-10-20T14:51:54Z,view,F,40s,app
U003233,2025-10-20T14:52:24Z,login,M,20s,app
U001056,2025-10-20T14:53:47Z,view,F,30s,app
U001006,2025-10-20T14:55:16Z,view,F,30s,web
U002703,2025-10-20T14:57:06Z,view,M,20s,app
U001562,2025-10-20T14:57:27Z,view,F,40s,web
U000031,2025-10-20T14:59:10Z,login,F,40s,web
U000634,2025-10-20T14:59:16Z,login,F,20s,web
U002269,2025-10-20T14:59:18Z,view,F,20s,web
U002018,2025-10-20T15:02:08Z,login,F,30s,app
U003528,2025-10-20T15:02:40Z,view,F,20s,web
U003429,2025-10-20T15:03:24Z,comment,F,10s,app
U000909,2025-10-20T15:06:03Z,login,M,10s,app
U003060,2025-10-20T15:06:38Z,view,M,20s,web
U002430,2025-10-20T15:07:43Z,view,M,20s,app
U000014,2025-10-20T15:08:44Z,login,F,30s,web
U002230,2025-10-20T15:10:53Z,comment,F,20s,web
U002615,2025-10-20T15:10:55Z,view,F,20s,app
U002939,2025-10-20T15:10:57Z,login,F,20s,app
U001153,2025-10-20T15:13:22Z,login,M,50s,app
U003069,2025-10-20T15:13:54Z,login,M,50s,app
U001232,2025-10-20T15:14:49Z,login,M,30s,web
U001320,2025-10-20T15:14:50Z,like,M,20s,web
U001981,2025-10-20T15:16:05Z,view,M,20s,app
U003684,2025-10-20T15:18:58Z,view,M,20s,app
U000165,2025-10-20T15:19:15Z,comment,M,30s,web
U002030,2025-10-20T15:19:44Z,purchase,F,10s,web
U000039,2025-10-20T15:20:05Z,view,F,20s,web
U002123,2025-10-20T15:20:21Z,like,M,20s,app
U000275,2025-10-20T15:22:46Z,like,M,50s,web
U000690,2025-10-20T15:23:37Z,comment,M,30s,app
U002067,2025-10-20T15:24:26Z,comment,M,40s,app
U002823,2025-10-20T15:26:06Z,view,F,30s,app
U002387,2025-10-20T15:27:16Z,comment,F,30s,web
U001113,2025-10-20T15:27:58Z,view,F,20s,web
U003110,2025-10-20T15:29:10Z,view,M,30s,web
U000894,2025-10-20T15:29:32Z,login,M,20s,app
U000458,2025-10-20T15:35:57Z,login,M,40s,app
U003642,2025-10-20T15:36:23Z,view,M,40s,app
U000349,2025-10-20T15:38:23Z,comment,M,20s,web
U001570,2025-10-20T15:38:25Z,view,M,30s,web
U001265,2025-10-20T15:40:17Z,view,M,20s,app
U002906,2025-10-20T15:42:47Z,view,F,50s,app
U000525,2025-10-20T15:43:36Z,view,F,50s,web
U002883,2025-10-20T15:45:35Z,login,M,10s,web
U001242,2025-10-20T15:45:36Z,login,F,20s,web
U002183,2025-10-20T15:46:06Z,purchase,F,30s,app
U001052,2025-10-20T15:46:16Z,comment,F,30s,web
U001368,2025-10-20T15:46:21Z,comment,M,10s,app
U000018,2025-10-20T15:47:59Z,purchase,M,40s,app
U000688,2025-10-20T15:48:20Z,view,F,20s,web
U000522,2025-10-20T15:50:42Z,view,M,30s,web
U003349,2025-10-20T15:50:58Z,view,F,30s,app
U001637,2025-10-20T15:52:46Z,like,M,40s,app
U002204,2025-10-20T15:53:49Z,like,F,30s,web
U002633,2025-10-20T15:54:22Z,login,M,20s,app
U000482,2025-10-20T15:55:02Z,login,M,30s,web
U002326,2025-10-20T15:55:31Z,view,M,20s,app
U003451,2025-10-20T15:56:36Z,login,F,40s,app
U000636,2025-10-20T15:58:32Z,like,M,40s,web
U003503,2025-10-20T15:59:16Z,login,F,20s,app
U000760,2025-10-20T15:59:39Z,login,F,30s,app
U002415,2025-10-20T16:01:35Z,login,F,20s,web
U000061,2025-10-20T16:03:27Z,like,F,20s,app
U003235,2025-10-20T16:03:28Z,login,F,20s,web
U002735,2025-10-20T16:04:44Z,login,F,50s,web
U000467,2025-10-20T16:05:03Z,view,F,20s,app
U002659,2025-10-20T16:06:29Z,login,F,30s,app
U003629,2025-10-20T16:08:13Z,login,F,30s,app
U003864,2025-10-20T16:08:50Z,login,M,30s,web
U000958,2025-10-20T16:08:59Z,login,F,20s,app
U003805,2025-10-20T16:10:12Z,login,F,30s,app
U001499,2025-10-20T16:10:35Z,view,F,60s,app
U001101,2025-10-20T16:10:43Z,view,M,30s,web
U002131,2025-10-20T16:10:49Z,comment,F,30s,app
U003447,2025-10-20T16:10:59Z,login,M,40s,app
U002102,2025-10-20T16:11:16Z,comment,F,30s,web
U003953,2025-10-20T16:11:23Z,view,F,30s,app
U001252,2025-10-20T16:11:43Z,comment,F,30s,web
U002608,2025-10-20T16:12:16Z,view,F,50s,app
U002158,2025-10-20T16:12:36Z,login,F,40s,web
U003164,2025-10-20T16:13:43Z,view,F,30s,web
U002757,2025-10-20T16:15:37Z,login,M,60s,app
U002295,2025-10-20T16:15:50Z,like,M,20s,web
U001967,2025-10-20T16:16:12Z,comment,F,20s,app
U000995,2025-10-20T16:16:19Z,login,F,20s,web
U002184,2025-10-20T16:16:47Z,login,F,30s,app
U000638,2025-10-20T16:16:59Z,login,M,40s,app
U002601,2025-10-20T16:17:16Z,view,M,30s,app
U000124,2025-10-20T16:17:29Z,view,F,40s,web
U000199,2025-10-20T16:17:34Z,login,F,40s,app
U003226,2025-10-20T16:18:55Z,view,F,40s,web
U000360,2025-10-20T16:21:06Z,view,M,30s,web
U001834,2025-10-20T16:21:19Z,view,M,30s,web
U000688,2025-10-20T16:21:43Z,like,F,20s,web
U002295,2025-10-20T16:21:54Z,purchase,M,20s,web
U000594,2025-10-20T16:24:38Z,login,F,20s,web
U001914,2025-10-20T16:26:21Z,view,F,20s,app
U002789,2025-10-20T16:26:47Z,view,F,20s,app
U001273,2025-10-20T16:29:15Z,view,M,30s,app
U001348,2025-10-20T16:30:11Z,login,F,10s,app
U002646,2025-10-20T16:30:35Z,view,M,30s,app
U003357,2025-10-20T16:30:43Z,view,F,40s,web
U002402,2025-10-20T16:30:51Z,like,M,20s,app
U002083,2025-10-20T16:31:03Z,login,M,10s,web
U003102,2025-10-20T16:31:16Z,comment,F,50s,app
U000042,2025-10-20T16:33:58Z,login,M,20s,app
U002488,2025-10-20T16:35:07Z,like,M,20s,web
U001492,2025-10-20T16:35:40Z,view,F,40s,app
U002460,2025-10-20T16:38:32Z,purchase,F,60s,web
U003681,2025-10-20T16:43:55Z,view,F,30s,web
U003130,2025-10-20T16:45:12Z,login,M,30s,app
U001243,2025-10-20T16:45:38Z,login,M,40s,web
U002282,2025-10-20T16:46:31Z,like,M,30s,web
U002634,2025-10-20T16:47:03Z,login,F,20s,web
U000912,2025-10-20T16:47:26Z,view,F,40s,app
U000012,2025-10-20T16:48:33Z,view,F,30s,app
U003589,2025-10-20T16:49:31Z,login,F,20s,web
U001757,2025-10-20T16:50:06Z,comment,F,20s,app
U001445,2025-10-20T16:50:27Z,login,M,20s,app
U001815,2025-10-20T16:50:43Z,login,M,20s,app
U001144,2025-10-20T16:51:04Z,view,M,40s,app
U003447,2025-10-20T16:51:58Z,login,M,40s,app
U001991,2025-10-20T16:56:05Z,login,M,60s,app
U003237,2025-10-20T16:56:06Z,login,F,40s,app
U002003,2025-10-20T16:58:32Z,login,F,30s,web
U001092,2025-10-20T16:59:32Z,view,F,20s,app
U003987,2025-10-20T17:00:22Z,login,F,30s,web
U000008,2025-10-20T17:00:57Z,view,M,20s,app
U002394,2025-10-20T17:04:30Z,comment,M,40s,web
U002414,2025-10-20T17:07:25Z,login,M,20s,app
U000675,2025-10-20T17:07:34Z,login,F,10s,app
U001315,2025-10-20T17:07:40Z,login,F,30s,app
U003139,2025-10-20T17:07:50Z,login,M,20s,web
U000972,2025-10-20T17:08:00Z,like,F,30s,app
U003434,2025-10-20T17:08:27Z,like,F,20s,web
U002796,2025-10-20T17:08:38Z,view,F,20s,app
U000928,2025-10-20T17:08:40Z,view,M,20s,app
U001606,2025-10-20T17:09:38Z,view,M,20s,app
U001677,2025-10-20T17:10:46Z,login,M,30s,web
U002311,2025-10-20T17:10:54Z,view,M,40s,app
U001161,2025-10-20T17:12:45Z,view,M,30s,app
U002760,2025-10-20T17:13:58Z,login,F,10s,web
U003252,2025-10-20T17:15:26Z,view,M,30s,web
U003025,2025-10-20T17:17:29Z,login,M,30s,web
U000519,2025-10-20T17:20:02Z,purchase,F,40s,app
U001482,2025-10-20T17:22:36Z,view,M,50s,app
U001577,2025-10-20T17:22:57Z,view,M,10s,web
U003129,2025-10-20T17:23:23Z,like,M,20s,web
U000040,2025-10-20T17:25:08Z,login,M,30s,app
U001695,2025-10-20T17:26:24Z,purchase,M,40s,web
U002621,2025-10-20T17:27:16Z,view,M,20s,web
U001879,2025-10-20T17:28:10Z,view,F,40s,app
U001524,2025-10-20T17:28:47Z,login,F,20s,app
U001985,2025-10-20T17:30:04Z,view,M,30s,app
U002840,2025-10-20T17:30:25Z,view,F,20s,web
U000913,2025-10-20T17:30:57Z,login,F,20s,web
U001041,2025-10-20T17:34:48Z,login,M,20s,web
U002594,2025-10-20T17:35:05Z,view,F,30s,web
U002662,2025-10-20T17:35:56Z,view,M,50s,web
U002495,2025-10-20T17:36:05Z,view,F,20s,web
U002659,2025-10-20T17:37:25Z,login,F,30s,app
U000452,2025-10-20T17:37:41Z,login,F,50s,app
U000424,2025-10-20T17:38:50Z,like,F,20s,web
U003491,2025-10-20T17:38:59Z,like,M,10s,app
U000177,2025-10-20T17:39:22Z,login,M,30s,app
U002895,2025-10-20T17:39:34Z,view,M,10s,web
U001595,2025-10-20T17:41:18Z,view,F,20s,app
U003284,2025-10-20T17:43:58Z,login,F,30s,app
U001864,2025-10-20T17:44:34Z,login,F,40s,web
U000318,2025-10-20T17:44:35Z,view,F,20s,app
U002767,2025-10-20T17:45:16Z,view,M,10s,web
U001104,2025-10-20T17:46:18Z,view,F,20s,web
U003948,2025-10-20T17:47:06Z,view,F,30s,app
U001824,2025-10-20T17:47:07Z,login,F,20s,app
U001501,2025-10-20T17:48:02Z,view,M,40s,web
U003757,2025-10-20T17:48:36Z,login,F,50s,web
U001869,2025-10-20T17:50:36Z,login,M,10s,app
U002579,2025-10-20T17:50:37Z,view,F,40s,web
U002357,2025-10-20T17:50:56Z,view,M,30s,app
U003235,2025-10-20T17:52:24Z,login,F,20s,web
U000237,2025-10-20T17:53:11Z,view,F,20s,web
U001085,2025-10-20T17:53:29Z,view,M,30s,app
U001742,2025-10-20T17:53:29Z,view,M,20s,web
U000647,2025-10-20T17:55:00Z,view,M,20s,app
U003503,2025-10-20T17:56:38Z,view,F,20s,app
U001398,2025-10-20T18:02:43Z,view,F,30s,web
U001207,2025-10-20T18:03:08Z,login,M,30s,web
U002758,2025-10-20T18:04:48Z,login,F,30s,web
U002402,2025-10-20T18:04:49Z,like,M,20s,app
U000562,2025-10-20T18:04:54Z,purchase,M,20s,app
U003500,2025-10-20T18:06:17Z,view,M,50s,app
U002164,2025-10-20T18:09:06Z,purchase,M,40s,app
U002719,2025-10-20T18:09:25Z,view,M,30s,app
U000763,2025-10-20T18:10:52Z,login,F,20s,app
U000978,2025-10-20T18:13:07Z,purchase,F,20s,app
U000379,2025-10-20T18:14:21Z,comment,M,40s,app
U000080,2025-10-20T18:14:32Z,login,M,40s,web
U001492,2025-10-20T18:15:07Z,login,F,40s,app
U002146,2025-10-20T18:16:03Z,comment,F,30s,app
U000414,2025-10-20T18:16:21Z,login,F,30s,app
U001996,2025-10-20T18:16:26Z,comment,M,30s,app
U001571,2025-10-20T18:17:09Z,login,F,40s,app
U001908,2025-10-20T18:17:34Z,like,M,40s,web
U003556,2025-10-20T18:17:54Z,login,M,30s,web
U000636,2025-10-20T18:21:52Z,login,M,40s,web
U003560,2025-10-20T18:22:48Z,login,M,50s,web
U003981,2025-10-20T18:23:28Z,view,M,20s,app
U003658,2025-10-20T18:23:29Z,view,M,30s,app
U000249,2025-10-20T18:23:49Z,purchase,F,20s,web
U000566,2025-10-20T18:24:39Z,view,F,30s,web
U002026,2025-10-20T18:25:10Z,view,M,10s,app
U001191,2025-10-20T18:25:17Z,purchase,M,30s,app
U001024,2025-10-20T18:25:43Z,login,F,30s,app
U000671,2025-10-20T18:25:50Z,login,M,20s,web
U002941,2025-10-20T18:26:05Z,login,F,30s,app
U003796,2025-10-20T18:26:09Z,view,M,20s,app
U000329,2025-10-20T18:26:39Z,login,F,20s,app
U001036,2025-10-20T18:27:46Z,view,M,20s,web
U003255,2025-10-20T18:28:01Z,login,F,60s,web
U001973,2025-10-20T18:28:47Z,login,M,30s,web
U001348,2025-10-20T18:29:15Z,view,F,10s,app
U003513,2025-10-20T18:29:27Z,like,M,40s,app
U001451,2025-10-20T18:30:30Z,view,F,30s,app
U000484,2025-10-20T18:30:33Z,login,M,20s,app
U000027,2025-10-20T18:31:14Z,like,M,50s,app
U003297,2025-10-20T18:34:50Z,login,F,40s,app
U003473,2025-10-20T18:35:30Z,view,F,10s,web
U002756,2025-10-20T18:36:52Z,view,M,30s,app
U003409,2025-10-20T18:38:13Z,login,M,40s,web
U002158,2025-10-20T18:39:08Z,login,F,40s,web
U002753,2025-10-20T18:40:53Z,view,M,30s,web
U001586,2025-10-20T18:40:55Z,view,M,20s,web
U002851,2025-10-20T18:41:23Z,view,F,20s,app
U000944,2025-10-20T18:43:05Z,like,M,20s,app
U000958,2025-10-20T18:44:06Z,login,F,20s,app
U003744,2025-10-20T18:44:20Z,comment,F,30s,web
U003269,2025-10-20T18:49:15Z,view,F,30s,web
U001843,2025-10-20T18:50:39Z,view,F,20s,web
U000737,2025-10-20T18:51:13Z,view,F,20s,web
U003702,2025-10-20T18:51:26Z,login,F,40s,web
U002340,2025-10-20T18:51:54Z,view,F,40s,app
U001726,2025-10-20T18:52:39Z,login,M,20s,app
U001115,2025-10-20T18:53:06Z,view,M,10s,app
U003938,2025-10-20T18:53:30Z,view,M,30s,web
U001114,2025-10-20T18:55:50Z,view,M,30s,web
U002854,2025-10-20T18:57:22Z,login,F,40s,app
U001056,2025-10-20T19:00:15Z,view,F,30s,app
U002296,2025-10-20T19:00:26Z,login,M,20s,app
U002750,2025-10-20T19:01:22Z,like,F,40s,web
U001844,2025-10-20T19:04:04Z,view,F,60s,app
U003399,2025-10-20T19:04:57Z,view,M,20s,app
U003531,2025-10-20T19:05:17Z,login,M,40s,web
U003658,2025-10-20T19:05:36Z,like,M,30s,app
U003328,2025-10-20T19:05:37Z,login,M,60s,app
U002044,2025-10-20T19:10:21Z,login,F,30s,web
U003833,2025-10-20T19:14:07Z,comment,F,40s,web
U001724,2025-10-20T19:14:41Z,view,F,30s,app
U002826,2025-10-20T19:14:41Z,login,F,20s,app
U002441,2025-10-20T19:18:02Z,login,F,40s,app
U001210,2025-10-20T19:18:31Z,login,M,20s,web
U001575,2025-10-20T19:19:00Z,view,M,10s,web
U000485,2025-10-20T19:19:37Z,view,M,20s,app
U003590,2025-10-20T19:21:25Z,login,F,20s,app
U001432,2025-10-20T19:22:12Z,view,F,40s,app
U000399,2025-10-20T19:22:32Z,login,M,30s,web
U001083,2025-10-20T19:22:59Z,login,M,40s,web
U003979,2025-10-20T19:23:00Z,login,F,40s,app
U003085,2025-10-20T19:29:58Z,login,F,20s,app
U001915,2025-10-20T19:30:03Z,login,M,30s,web
U000465,2025-10-20T19:32:02Z,purchase,M,20s,web
U002521,2025-10-20T19:33:27Z,view,F,50s,app
U000197,2025-10-20T19:36:07Z,login,F,40s,app
U001929,2025-10-20T19:39:00Z,view,F,20s,app
U002697,2025-10-20T19:40:27Z,login,M,20s,web
U000336,2025-10-20T19:42:29Z,login,F,40s,web
U000888,2025-10-20T19:45:25Z,comment,F,40s,web
U001293,2025-10-20T19:47:26Z,purchase,M,40s,app
U000394,2025-10-20T19:48:07Z,comment,M,40s,app
U000178,2025-10-20T19:48:27Z,login,M,20s,web
U001196,2025-10-20T19:49:11Z,view,M,40s,web
U001095,2025-10-20T19:50:37Z,view,F,20s,app
U003141,2025-10-20T19:52:08Z,like,F,50s,web
U002973,2025-10-20T19:52:27Z,login,M,30s,web
U000826,2025-10-20T19:53:52Z,login,M,30s,app
U002414,2025-10-20T19:53:53Z,view,M,20s,app
U001202,2025-10-20T19:55:07Z,like,M,30s,app
U002298,2025-10-20T19:55:10Z,login,M,50s,app
U002380,2025-10-20T19:59:19Z,login,M,20s,web
U003327,2025-10-20T19:59:53Z,view,M,20s,web
U000933,2025-10-20T20:00:28Z,like,F,50s,app
U002551,2025-10-20T20:00:38Z,like,F,20s,app
U003928,2025-10-20T20:01:49Z,view,F,30s,app
U003711,2025-10-20T20:02:35Z,login,F,20s,web
U000895,2025-10-20T20:04:24Z,like,F,20s,app
U001227,2025-10-20T20:04:57Z,view,M,30s,app
U003981,2025-10-20T20:06:58Z,comment,M,20s,app
U002530,2025-10-20T20:08:21Z,view,F,20s,web
U001760,2025-10-20T20:09:08Z,view,F,30s,app
U003102,2025-10-20T20:09:34Z,view,F,50s,app
U001218,2025-10-20T20:10:25Z,like,F,30s,web
U001952,2025-10-20T20:10:32Z,view,M,40s,app
U000366,2025-10-20T20:10:39Z,purchase,M,30s,app
U003551,2025-10-20T20:11:35Z,comment,M,20s,app
U002094,2025-10-20T20:11:46Z,like,F,20s,web
U000763,2025-10-20T20:12:31Z,view,F,20s,app
U002256,2025-10-20T20:14:46Z,like,M,20s,web
U001026,2025-10-20T20:16:38Z,view,M,30s,web
U001939,2025-10-20T20:18:25Z,login,M,20s,app
U003956,2025-10-20T20:18:52Z,like,M,20s,web
U001631,2025-10-20T20:18:58Z,view,M,30s,app
U001011,2025-10-20T20:19:01Z,comment,M,30s,app
U003021,2025-10-20T20:19:01Z,comment,F,20s,app
U003007,2025-10-20T20:19:21Z,login,F,30s,web
U000026,2025-10-20T20:20:10Z,view,M,20s,web
U002573,2025-10-20T20:20:17Z,view,F,40s,web
U003438,2025-10-20T20:21:50Z,view,F,20s,app
U002904,2025-10-20T20:22:25Z,purchase,F,30s,web
U003004,2025-10-20T20:22:34Z,view,F,20s,app
U000346,2025-10-20T20:24:07Z,comment,M,20s,app
U002215,2025-10-20T20:24:38Z,view,F,20s,app
U001556,2025-10-20T20:26:36Z,like,M,20s,app
U002853,2025-10-20T20:27:56Z,login,F,30s,web
U000484,2025-10-20T20:28:11Z,view,M,20s,app
U000188,2025-10-20T20:29:24Z,login,M,50s,web
U002476,2025-10-20T20:29:24Z,login,M,20s,app
U000014,2025-10-20T20:31:26Z,purchase,F,30s,web
U002225,2025-10-20T20:32:12Z,view,F,30s,app
U002432,2025-10-20T20:32:31Z,comment,M,40s,app
U003065,2025-10-20T20:33:15Z,view,F,30s,web
U000302,2025-10-20T20:33:51Z,view,M,40s,app
U001222,2025-10-20T20:35:13Z,view,F,50s,web
U001037,2025-10-20T20:36:46Z,view,F,20s,web
U000870,2025-10-20T20:38:43Z,view,F,40s,app
U000641,2025-10-20T20:39:18Z,login,F,50s,app
U003369,2025-10-20T20:40:44Z,view,M,20s,web
U001976,2025-10-20T20:41:02Z,view,M,40s,app
U003572,2025-10-20T20:41:19Z,comment,M,40s,app
U001022,2025-10-20T20:41:22Z,login,M,20s,web
U003907,2025-10-20T20:41:26Z,view,M,40s,app
U003560,2025-10-20T20:42:25Z,view,M,50s,web
U002254,2025-10-20T20:43:00Z,login,M,30s,app
U003774,2025-10-20T20:44:38Z,view,M,20s,app
U001610,2025-10-20T20:45:18Z,login,M,30s,app
U003046,2025-10-20T20:51:02Z,view,M,20s,app
U003562,2025-10-20T20:51:40Z,purchase,F,20s,app
U001462,2025-10-20T20:55:01Z,comment,M,20s,app
U003870,2025-10-20T20:55:08Z,comment,M,40s,web
U002659,2025-10-20T20:55:10Z,login,F,30s,app
U003848,2025-10-20T21:01:20Z,comment,M,30s,web
U001392,2025-10-20T21:01:54Z,view,M,20s,app
U001976,2025-10-20T21:02:10Z,view,M,40s,app
U000008,2025-10-20T21:02:35Z,view,M,20s,app
U000640,2025-10-20T21:05:57Z,like,M,30s,web
U001703,2025-10-20T21:06:50Z,view,M,30s,app
U000048,2025-10-20T21:08:01Z,login,F,30s,app
